	cm_angle.dist_ctr2best.mean	cm_angle.dist_ctr2worst.mean	cm_angle.angle.mean	cm_angle.costs_runtime	cm_grad.mean	cm_grad.costs_runtime	disp.ratio_mean_02	disp.ratio_mean_05	disp.ratio_mean_10	disp.ratio_mean_25	disp.ratio_median_02	disp.ratio_median_05	disp.ratio_median_10	disp.ratio_median_25	disp.diff_mean_02	disp.diff_mean_05	disp.diff_mean_10	disp.diff_mean_25	disp.diff_median_02	disp.diff_median_05	disp.diff_median_10	disp.diff_median_25	disp.costs_runtime	ela_conv.conv_prob	ela_conv.lin_prob	ela_conv.lin_dev.orig	ela_conv.lin_dev.abs	ela_conv.costs_runtime	ela_curv.grad_norm.min	ela_curv.grad_norm.lq	ela_curv.grad_norm.mean	ela_curv.grad_norm.med	ela_curv.grad_norm.uq	ela_curv.grad_norm.max	ela_curv.grad_norm.sd	ela_curv.grad_scale.nas	ela_curv.hessian_cond.nas	ela_curv.costs_fun_evals	ela_curv.costs_runtime	ela_distr.skewness	ela_distr.kurtosis	ela_distr.number_of_peaks	ela_distr.costs_runtime	ela_level.mmce_lda_10	ela_level.mmce_qda_10	ela_level.mmce_mda_10	ela_level.lda_qda_10	ela_level.lda_mda_10	ela_level.qda_mda_10	ela_level.mmce_lda_25	ela_level.mmce_qda_25	ela_level.mmce_mda_25	ela_level.lda_qda_25	ela_level.lda_mda_25	ela_level.qda_mda_25	ela_level.mmce_lda_50	ela_level.mmce_qda_50	ela_level.mmce_mda_50	ela_level.lda_qda_50	ela_level.lda_mda_50	ela_level.qda_mda_50	ela_level.costs_runtime	ela_local.n_loc_opt.abs	ela_local.n_loc_opt.rel	ela_local.best2mean_contr.orig	ela_local.basin_sizes.avg_best	ela_local.basin_sizes.avg_non_best	ela_local.basin_sizes.avg_worst	ela_local.fun_evals.min	ela_local.fun_evals.lq	ela_local.fun_evals.mean	ela_local.fun_evals.median	ela_local.fun_evals.uq	ela_local.fun_evals.max	ela_local.fun_evals.sd	ela_local.costs_fun_evals	ela_local.costs_runtime	ela_meta.lin_simple.adj_r2	ela_meta.lin_simple.intercept	ela_meta.lin_simple.coef.min	ela_meta.lin_simple.coef.max	ela_meta.lin_simple.coef.max_by_min	ela_meta.lin_w_interact.adj_r2	ela_meta.quad_simple.adj_r2	ela_meta.quad_simple.cond	ela_meta.quad_w_interact.adj_r2	ela_meta.costs_runtime	ic.h.max	ic.eps.s	ic.eps.max	ic.eps.ratio	ic.m0	ic.costs_runtime	nbc.nn_nb.sd_ratio	nbc.nn_nb.mean_ratio	nbc.nn_nb.cor	nbc.dist_ratio.coeff_var	nbc.nb_fitness.cor	nbc.costs_runtime
14_18	0.44003364590730676	0.7659832670946712	0.7887367381403748	0.0022140222450793582	0.6401885398046457	0.004065040748611975	0.2535875593988681	0.2400475307734931	0.27220195905536854	0.1679860670486919	0.17917186355976217	0.24141519806500805	0.2551784854372362	0.14834124106317834	0.25358755939886996	0.24004753077349233	0.27220195905536565	0.16798606704868863	0.17917186355976192	0.24141519806500805	0.25517848543723737	0.14834124106317856	0.0023809524419978294	1.0	0.0	0.9999999976999787	1.9536319930672213e-09	0.0013300492740603701	2.75121517760801e-07	5.498504680953838e-08	1.946573385441139e-09	1.6494265500608996e-08	4.79626970328799e-09	2.932396720573868e-10	5.780611363851338e-10	0.0	0.0	1.0	0.07914818100360874	0.35935258446585994	0.05035919427783009	0.20833333333333331	0.0010498688086481697	0.7333333333333334	0.5200000000000002	0.393939393939394	0.17515923566878985	0.5462184873949579	0.3846153846153846	0.32222222222222213	0.23611111111111116	0.24657534246575347	0.2648648648648649	0.1111111111111108	0.1005291005291005	0.2088607594936709	0.12987012987012989	0.09803921568627451	0.18062021620768595	0.09190530342189586	0.389133363268972	0.07328859059565007	1.0	1.0	0.49917166951062486	0.0	0.8526785714285718	0.0	0.2558139534883721	0.21366459627329198	0.2167710828573184	0.2031558185404339	0.17771883289124668	0.10014409221902018	0.10658396035797033	0.2167710828573184	0.1576066309847597	0.6209586089699889	4.327936817870643e-08	1.9520689208949736e-10	2.871770159732981e-09	0.012578842757599993	0.831209803075527	0.7515813052150956	0.0002506671981351302	0.9858329334804632	0.003496503560786493	0.2689582587483236	0.11132437619961677	2.48893801368139e-08	0.1000000000000005	0.2875000000000005	0.003996194105106205	0.46320501970907324	0.8244163284207702	0.5984213765812019	0.24221163232878967	0.7226060649358653	0.006514658109131674
14_19	0.7152271598905621	0.6970944123929784	0.4508775079074713	0.003690036967738056	0.4950695296943274	0.004471544856599484	0.1591807973467559	0.3320426627171509	0.3171134016432959	0.34167958503375345	0.09300214932427339	0.2944104195739157	0.27356958696615713	0.3031269163385138	0.15918079734675736	0.33204266271714966	0.31711340164329416	0.3416795850337541	0.0930021493242733	0.2944104195739184	0.27356958696615724	0.3031269163385137	0.0014880953000687425	1.0	0.0	0.9999999982003602	1.4532513326148623e-09	0.0015763546930055757	2.2354392003207924e-07	4.165353492979484e-08	1.2784698974945431e-09	1.2860501937043656e-08	3.2540865318050408e-09	1.8943622232620154e-10	3.4948539517909087e-10	0.0	0.0	1.0	0.135803016850128	0.32945887940740365	0.033406344665467005	0.29166666666666663	0.0020997375409083337	0.7333333333333334	0.5599999999999998	0.7575757575757576	0.15755950385517997	0.2436974789915965	0.19658119658119638	0.5888888888888887	0.3888888888888889	0.43835616438356173	0.3095030514385363	0.1247208931419462	0.0977443609022557	0.2721518987341773	0.16233766233766236	0.19607843137254902	0.19147005444646054	0.058435852372583384	0.1950381679389311	0.07883668903147134	1.0	1.0	0.4991715901884831	0.0	0.8526785714285718	0.0	0.3139534883720931	0.2732919254658385	0.3403353602358577	0.33333333333333337	0.2911140583554377	0.1685878962536023	0.20111166605598735	0.3403353602358577	0.24807459851823815	0.41820824264307177	3.140882844490402e-08	3.2217393484809463e-10	1.2621641194084654e-09	0.0031437044205924504	0.7931687228700516	0.5430634749395146	8.584891314145843e-05	0.9340114550606595	0.0023310024009940995	0.5262242303917987	0.08637236084453037	3.4792395177009784e-08	0.08636363636363642	0.47500000000000064	0.03258801141876192	0.5369490811771299	0.8402241680605671	0.7079649629273872	0.19430304409468288	0.5846272942327986	0.008469055529547097
14_2	0.10083530484441586	0.7840465623987878	0.6505131789701312	0.002952029595669287	0.6061529758692404	0.004065040772273626	0.30742801379950674	0.1558709673391028	0.20691564149500247	0.16926298132688994	0.2497495057841373	0.13076284548962655	0.19065349638508963	0.1409574019201228	0.30742801379950896	0.15587096733910172	0.2069156414950024	0.16926298132688755	0.24974950578413674	0.13076284548962763	0.19065349638508924	0.14095740192012268	0.002083333414899127	1.0	0.0	0.9999999975912373	2.0623735754377995e-09	0.0015763546944392605	5.219599158692571e-07	4.247216510595251e-08	2.162239940170848e-09	1.4564570506939965e-08	5.885162212466367e-09	2.97482087379252e-10	6.95711939831266e-10	0.0	0.0	1.0	0.07116237798313747	0.35654449128765714	0.03993464091446002	0.4583333333333333	0.0007874016045764272	0.7000000000000001	0.44000000000000006	0.5454545454545453	0.2030254777070064	0.3598830836682519	0.2285395763656631	0.5555555555555555	0.4027777777777778	0.410958904109589	0.2770270270270271	0.12457912457912435	0.10934744268077604	0.07594936708860758	0.08441558441558442	0.11111111111111113	0.09289927404718691	0.026547035426879965	0.18167938931297709	0.03834451900889832	1.0	1.0	0.4991716945508375	0.0	0.8526785714285718	0.0	0.20930232558139533	0.23354037267080746	0.25999631472268286	0.2347140039447732	0.2228116710875332	0.10806916426512966	0.14233214587513118	0.25999631472268286	0.18502849249354147	0.6614561057340467	2.7175002574909972e-08	2.4956173898339106e-10	3.4110911566481507e-09	0.011665605885718909	0.8767893451931694	0.7418709766686543	0.0006323954550978268	0.9870317735932941	0.0027972028554133035	0.3877396223747032	0.12092130518234237	3.2946014467809236e-08	0.09772727272727323	0.262499999999998	0.027687916267028184	0.664122426504704	0.8436820787499217	0.6239326925420847	0.1989106634512721	0.7259772969767491	0.006840391023594324
14_21	0.5294046873556916	0.7187727579546241	0.5997255968730962	0.003321033270964251	0.48916359875375537	0.003252032662776036	0.1141737772984838	0.08726804446048943	0.2773592654243268	0.27414011311000186	0.0398707530734934	0.0977027486531492	0.23148124703099454	0.23900455914425883	0.11417377729848492	0.08726804446048937	0.27735926542432715	0.2741401131100046	0.039870753073492915	0.09770274865315066	0.23148124703099476	0.23900455914425786	0.002976190530842651	1.0	0.0	0.9999999981721116	1.4814993541927133e-09	0.0015763546944392553	2.1538540695387846e-07	4.687076480269213e-08	1.3890267384601004e-09	1.3414605760675871e-08	3.5543861111903952e-09	1.7149577762731668e-10	3.5438619058744856e-10	0.0	0.0	1.0	0.05976042589862983	0.31113747771646516	0.02250028963643306	0.25	0.0007874016198540282	0.8333333333333333	0.6399999999999999	0.6363636363636365	0.15923566878980927	0.37168713639301665	0.2859960552268244	0.5555555555555555	0.4027777777777778	0.3150684931506849	0.2770270270270271	0.15903866248693818	0.14340448823207466	0.2848101265822784	0.16883116883116883	0.1895424836601307	0.19319106327054208	0.06389251091331682	0.219601083476976	0.05534675614307488	1.0	1.0	0.4991715163832565	0.0	0.8526785714285718	0.0	0.34883720930232565	0.27826086956521745	0.3333640439776426	0.3136094674556213	0.286472148541114	0.15417867435158508	0.1878835109088064	0.3333640439776426	0.2411845967929105	0.5357168958049783	3.113413739270456e-08	1.3736737921843753e-09	1.198492639652451e-09	0.0004697178223533881	0.784696010271996	0.682595409224524	5.736909308035576e-05	0.9658200308457328	0.002331002400994099	0.5167878792274204	0.0940499040307108	3.4792395177009784e-08	0.1000000000000005	0.3624999999999979	0.01741198857985356	0.702306122579682	0.869930343793824	0.6767056201050352	0.18122317640693236	0.6196078877717526	0.009771987130517322
14_22	0.23699158166005846	0.8585367935996813	0.48558460076696053	0.0029520296064087076	0.13645409225134877	0.005284552977927899	0.16531181604160095	0.17694660253547598	0.21007818007282936	0.21260992623844382	0.12472647751551749	0.11047446407809994	0.1776773310174804	0.15255829263467416	0.16531181604160247	0.17694660253547492	0.2100781800728288	0.2126099262384442	0.1247264775155168	0.11047446407810022	0.17767733101748112	0.1525582926346711	0.002976190530842651	1.0	0.0	0.9999999984823364	1.1712747982354847e-09	0.0022167487834100713	1.751739982957404e-07	3.169444301712316e-08	9.892386981543514e-10	7.990637882635896e-09	2.380190197310435e-09	1.7015275779729738e-10	2.932856426393073e-10	0.0	0.0	1.0	0.07817213841277743	0.42370322543566197	0.09907573537468886	0.20833333333333331	0.0013123359668871092	0.7000000000000001	0.68	0.5454545454545453	0.10422698320787452	0.3598830836682519	0.36231884057971037	0.6888888888888889	0.6805555555555555	0.7397260273972605	0.18918918918918923	0.08686868686868654	0.10582010582010584	0.6392405063291139	0.2012987012987013	0.33333333333333337	0.3893455748905726	0.08425904433464872	0.10021604493734684	0.09163310961288375	1.0	1.0	0.4991717432974808	0.0	0.8526785714285718	0.0	0.3255813953488373	0.2732919254658385	0.3102542841348811	0.29585798816568054	0.25729442970822275	0.1786743515850144	0.1724774464107839	0.3102542841348811	0.22648938007854819	0.04122981818217525	2.802256216485841e-08	2.1457891968965175e-12	2.447835631795704e-10	0.08938489476490277	0.5706754411618962	0.3596191932899028	0.00019476916485721866	0.912738977683256	0.00303030308601496	0.4428324701972137	0.07485604606525965	3.118281586099929e-08	0.07272727272727278	0.33749999999999897	0.004804947668623273	0.874883785582204	0.9588868489171958	0.8874978756270548	0.06325007165464228	0.6361784539653159	0.01009772001653977
14_23	0.5015361482749155	0.8852083803674182	0.4133645313060924	0.003321033292443093	0.45612790079125676	0.004065040772273626	0.1695273736502477	0.1731335326801074	0.26123523959773876	0.23451358306627146	0.10178679123137632	0.1264474941968137	0.23376057784872845	0.19556029004127512	0.16952737365025003	0.17313353268010628	0.26123523959773653	0.2345135830662693	0.10178679123137632	0.12644749419681353	0.23376057784872856	0.19556029004127426	0.002380952433335975	1.0	0.0	0.9999999985712668	1.082344359177684e-09	0.0007881773543880596	2.1519836285118543e-07	3.4515703906435676e-08	9.428294005074335e-10	7.802667989613012e-09	2.192644789057061e-09	1.4278930864190727e-10	2.6790237215099037e-10	0.0	0.0	1.0	0.063220940539672	0.361503907107836	0.058122399329871885	0.04166666666666665	0.0018372703673917936	0.7666666666666665	0.5599999999999998	0.7272727272727273	0.1692926583975873	0.2767313822080553	0.20778072502210404	0.6666666666666664	0.45833333333333337	0.4657534246575342	0.2972972972972973	0.13454545454545455	0.11111111111111113	0.5506329113924051	0.22727272727272735	0.34640522875817	0.2928646480084059	0.068221760664643	0.12027758501040944	0.08120805368407323	1.0	1.0	0.4991716817467077	0.0	0.8526785714285718	0.0	0.2325581395348837	0.18881987577639753	0.18864013266998342	0.18934911242603553	0.15053050397877984	0.07997118155619598	0.08582068463584204	0.18864013266998342	0.14607149024915791	0.0740195144716377	1.129948367336445e-09	5.549160359727426e-11	2.8266605754110564e-10	0.004236904112837866	0.5577931959530894	0.44716100533528313	0.0001468281454131328	0.9222842819462815	0.004195804232239134	0.631742501370753	0.09021113243762059	2.6355674462520174e-08	0.0795454545454546	0.42499999999999927	0.005042816365322889	0.6854046636333858	0.8786898159226961	0.7482965066449909	0.16259870131494472	0.5264138985096395	0.009446254206574606
14_24	0.4713026418452543	0.6331382985615166	0.9081306946917274	0.004059040685990704	0.6519152373578543	0.004065040784104451	0.20574515134273325	0.1719931243898442	0.24867864280059432	0.17140291775589248	0.1477178079916324	0.1432620971578755	0.25729095545187775	0.1673799214990213	0.2057451513427349	0.1719931243898443	0.2486786428005936	0.1714029177558898	0.14771780799163192	0.14326209715787722	0.2572909554518774	0.1673799214990195	0.0017857143618148618	1.0	0.0	0.9999999976122245	2.041386663360151e-09	0.023990147798381888	2.1801850444383977e-07	5.0229089924002736e-08	2.2511419870228195e-09	1.7117291906210716e-08	6.025054956753704e-09	3.306511319933144e-10	6.620683445229447e-10	0.0	0.0	1.0	0.165173025722626	0.3737721592114785	0.059894665144286416	0.20833333333333331	0.0013123359898035108	0.5333333333333333	0.44000000000000006	0.3636363636363637	0.13335987261146495	0.41275333662876956	0.35444947209653066	0.21111111111111108	0.1666666666666667	0.12328767123287673	0.2360360360360368	0.12404040404040437	0.126984126984127	0.12025316455696203	0.09090909090909093	0.07843137254901958	0.1427351339809966	0.06502636203866417	0.3328244274809139	0.08572706934253589	1.0	1.0	0.4991716720870435	0.0	0.8526785714285718	0.0	0.22093023255813954	0.19875776397515524	0.2043486272341994	0.19723865877712035	0.1644562334217507	0.10518731988472621	0.09693174973828024	0.2043486272341994	0.15313417372369198	0.6620424022020196	5.1292853146680395e-08	2.726757745836427e-09	2.5087218285529688e-09	0.00050931240435887	0.8971534885775478	0.6898204641292417	4.774383871072941e-05	0.9659557505170355	0.0030303030860149597	0.37722782260025906	0.11900191938579725	9.928084818205211e-08	0.12272727272727327	0.46249999999999825	0.0034728829673827803	0.6676392384287492	0.8499860620891304	0.7137980783692595	0.18298554469153008	0.6766395352888654	0.0058631923370867775
14_25	0.46522034843652615	0.8015181159384082	0.5675652710620004	0.003321033281703672	0.3054477301565673	0.005284552977927899	0.13532123207388552	0.16367282793823731	0.2246740757077153	0.25123056199389016	0.10164365591643562	0.13134852549588882	0.19197337994733063	0.21774516586148868	0.13532123207388796	0.16367282793823673	0.224674075707714	0.25123056199389054	0.1016436559164351	0.13134852549588857	0.19197337994732908	0.21774516586148884	0.0026785714864202403	1.0	0.0	0.9999999983307208	1.3228905028383786e-09	0.0012807881922784808	2.3601793289686626e-07	3.661556261809376e-08	1.0860515588013385e-09	8.673192282052834e-09	2.556225330775973e-09	2.279297206064481e-10	3.4218877090824957e-10	0.0	0.0	1.0	0.0907275953780628	0.44104724400621487	0.12034862630427975	0.16666666666666669	0.0010498687780929675	0.7000000000000001	0.5999999999999999	0.5454545454545453	0.13057324840764337	0.3598830836682519	0.3177257525083611	0.6111111111111108	0.3888888888888889	0.3561643835616439	0.32345248474280647	0.15757575757575754	0.1220238095238095	0.37974683544303783	0.2207792207792208	0.19607843137254902	0.19983322705645715	0.08457820738137069	0.3092557251908393	0.05812080536293825	1.0	1.0	0.49917176150606213	0.0	0.8526785714285718	0.0	0.3604651162790697	0.2596273291925466	0.33701861065045147	0.3096646942800789	0.29177718832891253	0.19452449567723343	0.22532849361471302	0.3370186106504515	0.2456225177048402	0.1788924392684144	2.910120994517561e-08	1.7267538088698671e-10	6.719055577113388e-10	0.0031332468425447945	0.7174771754904697	0.37936393753998476	0.0003132963806736733	0.9219255275801037	0.002797202882549741	0.4944232235152626	0.0940499040307108	3.6725882255629815e-08	0.08863636363636371	0.18750000000000042	0.004186489056096751	0.8096893495422697	0.9278459283750828	0.8075931973177524	0.11079780925630542	0.7008767492131271	0.006514658137571872
14_26	0.28424433278352	0.809761225345021	0.5078038485987824	0.003690036967738057	0.41878761241353646	0.0060975610992563154	0.23001845831534856	0.21874036387118562	0.2228580368582896	0.23932161446985128	0.1793884828688548	0.19267460150598612	0.19494760686572232	0.21827550500315857	0.2300184583153499	0.21874036387118517	0.22285803685828937	0.2393216144698481	0.1793884828688543	0.19267460150598664	0.19494760686572254	0.2182755050031578	0.0020833333975754185	1.0	0.0	0.9999999984221006	1.2315107139543734e-09	0.0013793103601433077	2.138775641269991e-07	4.793253410759886e-08	1.149761403273935e-09	1.1624709839146215e-08	2.8673742702040324e-09	1.237891105294588e-10	2.609480452632084e-10	0.0	0.0	1.0	0.07843833184511455	0.2891038341376145	0.014664001383670319	0.04166666666666665	0.0010498688010093693	0.9666666666666668	0.5599999999999998	0.6666666666666669	0.23969158565202892	0.4248366013071897	0.2326685660018995	0.5666666666666665	0.3888888888888889	0.32876712328767127	0.2955536181342638	0.15636363636363632	0.1322751322751317	0.3734177215189872	0.23376623376623376	0.20261437908496727	0.18404765228721678	0.08015124886829626	0.3196391394864667	0.05628635346147446	1.0	1.0	0.49917160889966883	0.0	0.8526785714285718	0.0	0.33720930232558144	0.2732919254658385	0.3243044039063939	0.3096646942800789	0.28116710875331563	0.17002881844380408	0.18906293242826547	0.3243044039063939	0.23298221378477266	0.4125378445497483	3.1409670961388723e-08	4.4034722481593895e-10	9.020180218779265e-10	0.0015060561584356019	0.6745210696927239	0.6590719602840699	0.00013919938140281952	0.9507390853505608	0.003263403336968945	0.575692387435251	0.07293666026871458	2.3489144476109777e-08	0.08636363636363642	0.5000000000000001	0.020266412941632655	0.6613874145545833	0.8704974979511337	0.6689221132232266	0.18346501715597024	0.5381566126849854	0.008794788415569577
14_27	0.444436382452141	0.7134390799573119	0.9529195130953128	0.002583025909634902	0.6962196686994918	0.004065040807766101	0.12996362735030692	0.13005803719781237	0.19331319970958916	0.296258134068582	0.09518381563890008	0.10215795785372264	0.1804371352675085	0.26016678596911363	0.12996362735030823	0.13005803719781042	0.19331319970958633	0.29625813406858453	0.09518381563890008	0.10215795785372248	0.18043713526750735	0.26016678596911363	0.0026785715037439487	1.0	0.0	0.9999999972902358	2.363375105743678e-09	0.0012807881908447915	2.995721752837371e-07	8.318073472293742e-08	2.8798633848493957e-09	2.421477546559639e-08	7.400504062289142e-09	4.031516973478528e-10	8.104067468835167e-10	0.0	0.0	1.0	0.0795031055796279	0.35655667646974737	0.04778732106290556	0.29166666666666663	0.0007874016198540282	0.39999999999999997	0.39999999999999997	0.33333333333333337	0.09341825902335385	0.3256302521008401	0.35256410256410253	0.23333333333333334	0.1388888888888889	0.1095890410958904	0.3180873180873189	0.14805194805194757	0.1156462585034013	0.13924050632911397	0.12987012987012989	0.11764705882352941	0.11378521265682942	0.04920913884007023	0.3067175572519081	0.08541387023813841	1.0	1.0	0.49917146102610477	0.0	0.8526785714285718	0.0	0.34883720930232565	0.30931677018633547	0.3781094527363184	0.3491124260355029	0.34482758620689663	0.19380403458213255	0.23779834958332796	0.3781094527363184	0.2753065101062606	0.7031907812737711	3.443538057425954e-08	3.018210678551816e-09	4.850664298338934e-09	0.001109997581629421	0.9075271687785668	0.7922194247657189	0.0006940261840520221	0.9906625232395767	0.0032634033234007266	0.4451577734238995	0.12667946257197765	9.928084818205211e-08	0.14318181818181872	0.14999999999999833	0.019077069459519508	0.5985539046547548	0.8519862125672935	0.6961678980514189	0.20381515746165196	0.6972326031076801	0.01009772001653977
14_28	0.37210065936698766	0.5986875938148265	0.5932595558128863	0.004059040664511862	0.3390873162497833	0.004471544832937833	0.22349146466527442	0.20175793830739513	0.17500516282759768	0.23645681845584793	0.12910491505983496	0.13924847996212228	0.1448601193500569	0.17387237146934711	0.22349146466527645	0.20175793830739425	0.17500516282759618	0.23645681845584826	0.12910491505983543	0.13924847996212186	0.1448601193500558	0.17387237146934395	0.0023809524506596836	1.0	0.0	0.9999999984098948	1.2437165473459454e-09	0.0012807881937121758	1.9121110652303127e-07	3.666842354417403e-08	1.137954095439914e-09	1.004309779046065e-08	2.61006135380987e-09	1.4746710811565698e-10	3.2422201887892894e-10	0.0	0.0	1.0	0.0846051463981547	0.3297575415726487	0.029666570288143658	0.25	0.0013123359974423112	0.7333333333333334	0.5999999999999999	0.6969696969696969	0.14171974522293	0.27611044417767083	0.23809523809523808	0.6333333333333331	0.44444444444444453	0.49315068493150693	0.28957528957528866	0.12034632034632045	0.1005291005291005	0.38607594936708856	0.24675324675324667	0.24183006535947715	0.18002744455756756	0.06845117389932841	0.26662752006263374	0.0739597315371791	1.0	1.0	0.4991716468662958	0.0	0.8526785714285718	0.0	0.2558139534883721	0.24844720496894407	0.2849180025796941	0.2840236686390533	0.24403183023872682	0.13688760806916428	0.14830997431200602	0.2849180025796941	0.21267484027473374	0.41710322872699834	3.3202658185495616e-08	1.8109594730099946e-10	9.317903775630395e-10	0.004227011640594475	0.7194175632091702	0.5945029538195544	0.0003606861404865141	0.9656856317402374	0.0027972028418450845	0.7091610940097981	0.07869481765834994	3.6725882255629815e-08	0.0795454545454546	0.47500000000000064	0.01993339677013008	0.7665004477939465	0.8914697601012087	0.8489044557472283	0.11770044692359052	0.6084430710502989	0.005211726517641549
